06/26/2019
11:09:12 AM

Insert channel info here... 
Insert channel info here... 
Insert channel info here... 
Insert channel info here... 
Insert channel info here... 
Insert channel info here... 
Insert channel info here... 
Insert channel info here... 

Time		   v0		   v1		   v2		   v3		   v4		   v5		   v6		   v7		   y0		   y1		   y2		   y3		   y4		   y5		   y6		   y7 
0.000000	0.410196	0.001909	0.319867	0.265067	0.416820	0.186180	0.285542	0.316856
0.005000	0.265670	2.466083	0.256637	0.190998	0.252421	0.166308	0.203041	0.215687
0.010000	0.228334	2.466083	0.256637	0.189191	0.254228	0.168114	0.205450	0.215085
0.015000	0.189793	0.001909	0.209666	0.187987	0.248206	0.167512	0.206052	0.214483
0.020000	0.226527	0.001909	0.212074	0.188589	0.247604	0.166910	0.205450	0.215085
0.025000	0.227129	0.001909	0.211472	0.188589	0.248206	0.166910	0.204848	0.214483
0.030000	0.228334	0.001909	0.212677	0.189191	0.248206	0.167512	0.205450	0.215085
0.035000	0.226527	0.001909	0.211472	0.188589	0.247002	0.166910	0.204848	0.215085
0.040000	0.227129	0.001909	0.211472	0.187987	0.247604	0.166910	0.204848	0.214483
0.045000	0.227731	0.001909	0.212677	0.189191	0.248206	0.168114	0.205450	0.214483
0.050000	0.227731	0.001909	0.212677	0.188589	0.248206	0.168114	0.205450	0.214483
0.055000	0.264465	2.466083	0.259045	0.189191	0.253023	0.166910	0.205450	0.215687
0.060000	0.228334	2.466083	0.256637	0.189191	0.254228	0.167512	0.205450	0.214483
0.065000	0.189191	0.001909	0.209063	0.187987	0.247604	0.167512	0.205450	0.214483
0.070000	0.225925	0.001909	0.211472	0.187987	0.247604	0.166910	0.204848	0.215085
0.075000	0.226527	0.001909	0.211472	0.188589	0.247604	0.167512	0.205450	0.213881
0.080000	0.227129	0.001909	0.212074	0.189191	0.247604	0.167512	0.205450	0.215085
0.085000	0.227731	0.001909	0.212074	0.188589	0.247002	0.166910	0.205450	0.215085
0.090000	0.226527	0.001909	0.211472	0.187987	0.247002	0.166308	0.204848	0.214483
0.095000	0.227129	0.001909	0.212677	0.188589	0.247604	0.166910	0.204848	0.215085
0.100000	0.227129	0.001909	0.212074	0.188589	0.247002	0.166910	0.205450	0.215085
0.105000	0.265067	2.466083	0.258443	0.189191	0.253023	0.166910	0.204848	0.215085
0.110000	0.227731	2.466083	0.256034	0.188589	0.253023	0.166910	0.205450	0.214483
0.115000	0.188589	0.001909	0.209063	0.187987	0.247604	0.168114	0.205450	0.214483
0.120000	0.226527	0.001909	0.212074	0.187987	0.247604	0.166910	0.204848	0.214483
0.125000	0.227129	0.001909	0.211472	0.188589	0.247604	0.167512	0.205450	0.215085
0.130000	0.227731	0.001909	0.212677	0.189191	0.248808	0.168114	0.205450	0.213881
0.135000	0.226527	0.001909	0.211472	0.188589	0.247002	0.166910	0.204848	0.214483
0.140000	0.227129	0.001909	0.211472	0.187987	0.247604	0.167512	0.205450	0.215085
0.145000	0.227129	0.001909	0.212074	0.189191	0.248206	0.167512	0.206052	0.214483
0.150000	0.227129	0.001909	0.212677	0.188589	0.247604	0.167512	0.205450	0.214483
0.155000	0.265067	2.466083	0.259648	0.189191	0.253023	0.166308	0.204848	0.214483
0.160000	0.227731	2.466083	0.256034	0.188589	0.253626	0.167512	0.204848	0.215085
0.165000	0.189191	0.001909	0.209666	0.187987	0.247604	0.167512	0.205450	0.214483
0.170000	0.225925	0.001909	0.211472	0.187987	0.247604	0.167512	0.205450	0.214483
0.175000	0.227129	0.001909	0.212074	0.188589	0.247604	0.166910	0.205450	0.214483
0.180000	0.227129	0.001909	0.212677	0.189191	0.248206	0.167512	0.205450	0.215085
0.185000	0.227129	0.001909	0.212074	0.187987	0.247604	0.167512	0.204848	0.215085
0.190000	0.226527	0.001909	0.211472	0.187987	0.247604	0.166910	0.205450	0.213881
0.195000	0.227731	0.001909	0.212677	0.189191	0.248808	0.167512	0.206052	0.215085
0.200000	0.227731	0.001909	0.212677	0.188589	0.247002	0.166910	0.204848	0.215085
0.205000	0.265067	2.466083	0.259648	0.189191	0.253023	0.166910	0.204848	0.214483
0.210000	0.228334	2.466083	0.257239	0.189191	0.253626	0.168114	0.205450	0.215085
0.215000	0.189191	0.001909	0.209063	0.188589	0.248206	0.167512	0.204848	0.215085
0.220000	0.226527	0.001909	0.211472	0.187987	0.247604	0.166910	0.204246	0.214483
0.225000	0.227129	0.001909	0.212074	0.188589	0.247002	0.167512	0.205450	0.215687
0.230000	0.227731	0.001909	0.213279	0.188589	0.248206	0.168114	0.205450	0.215085
0.235000	0.227129	0.001909	0.212074	0.188589	0.247002	0.166910	0.205450	0.214483
0.240000	0.227129	0.001909	0.212074	0.187987	0.247604	0.166910	0.205450	0.213881
0.245000	0.227731	0.001909	0.212677	0.188589	0.247604	0.168114	0.205450	0.215687
0.250000	0.227731	0.001909	0.212677	0.188589	0.247604	0.167512	0.205450	0.214483
0.255000	0.264465	2.466083	0.259045	0.189191	0.253023	0.166910	0.205450	0.215085
0.260000	0.228334	2.466083	0.256637	0.189191	0.253626	0.167512	0.205450	0.214483
0.265000	0.189191	0.001909	0.209063	0.187384	0.247002	0.166910	0.204848	0.215085
0.270000	0.225925	0.001909	0.211472	0.187987	0.247604	0.166910	0.204848	0.214483
0.275000	0.226527	0.001909	0.212074	0.188589	0.247604	0.166910	0.205450	0.214483
0.280000	0.227129	0.001909	0.212677	0.189191	0.248206	0.167512	0.204848	0.214483
0.285000	0.227731	0.001909	0.212074	0.187987	0.247002	0.167512	0.204848	0.215085
0.290000	0.226527	0.001909	0.211472	0.187987	0.247604	0.166910	0.204848	0.214483
0.295000	0.227731	0.001909	0.212074	0.188589	0.247604	0.167512	0.205450	0.215085
0.300000	0.227731	0.001909	0.212074	0.188589	0.247604	0.166910	0.205450	0.214483
0.305000	0.264465	2.466083	0.259648	0.189793	0.253626	0.166910	0.205450	0.214483
0.310000	0.228334	2.466083	0.257239	0.189191	0.253023	0.167512	0.205450	0.215085
0.315000	0.189191	0.001909	0.209063	0.187987	0.247604	0.167512	0.205450	0.213881
0.320000	0.225925	0.001909	0.210870	0.187987	0.247002	0.166910	0.204848	0.214483
0.325000	0.226527	0.001909	0.211472	0.187987	0.247002	0.167512	0.204848	0.214483
0.330000	0.227129	0.001909	0.212074	0.189191	0.248206	0.167512	0.205450	0.213881
0.335000	0.227129	0.001909	0.211472	0.188589	0.246399	0.166910	0.204848	0.214483
0.340000	0.226527	0.001909	0.210870	0.187987	0.247002	0.166910	0.204848	0.215085
0.345000	0.227129	0.001909	0.212074	0.189191	0.247604	0.167512	0.205450	0.214483
0.350000	0.227129	0.001909	0.211472	0.188589	0.247604	0.167512	0.204848	0.214483
0.355000	0.264465	2.466083	0.258443	0.189191	0.252421	0.166910	0.204848	0.215085
0.360000	0.228334	2.466083	0.256637	0.189793	0.254228	0.167512	0.205450	0.215085
0.365000	0.189191	0.001909	0.208461	0.187987	0.247604	0.167512	0.205450	0.215687
0.370000	0.225323	0.001909	0.211472	0.188589	0.247002	0.167512	0.205450	0.214483
0.375000	0.227129	0.001909	0.211472	0.188589	0.247002	0.167512	0.205450	0.215085
0.380000	0.227731	0.002511	0.212677	0.189191	0.247604	0.167512	0.205450	0.214483
0.385000	0.227731	0.001909	0.212074	0.188589	0.247604	0.166910	0.204848	0.213881
0.390000	0.226527	0.001909	0.211472	0.187987	0.247604	0.166910	0.204848	0.214483
0.395000	0.227129	0.001909	0.212677	0.189191	0.248206	0.166910	0.205450	0.214483
0.400000	0.227129	0.001909	0.212074	0.188589	0.247002	0.166910	0.205450	0.214483
0.405000	0.265067	2.466083	0.259648	0.189191	0.253626	0.166910	0.204848	0.214483
