06/26/2019
11:41:10 AM

Insert channel info here... 
Insert channel info here... 
Insert channel info here... 
Insert channel info here... 
Insert channel info here... 
Insert channel info here... 
Insert channel info here... 
Insert channel info here... 

Time		   v0		   v1		   v2		   v3		   v4		   v5		   v6		   v7		   y0		   y1		   y2		   y3		   y4		   y5		   y6		   y7 
0.000000	0.444521	0.002511	0.337331	0.279520	0.451747	0.188589	0.299392	0.339137
0.002000	0.227129	0.001909	0.207859	0.189793	0.247002	0.166910	0.204848	0.216892
0.004000	0.225925	0.001909	0.212677	0.189191	0.250012	0.167512	0.207257	0.216892
0.006000	0.226527	0.002511	0.213279	0.189793	0.248808	0.168114	0.206655	0.216892
0.008000	0.226527	0.002511	0.212677	0.189793	0.250012	0.168114	0.206655	0.216892
0.010000	0.225925	0.001909	0.212074	0.188589	0.248808	0.166910	0.206655	0.216290
0.012000	0.225323	0.001909	0.212074	0.188589	0.248206	0.167512	0.205450	0.216290
0.014000	0.226527	0.001909	0.212677	0.189793	0.250012	0.168716	0.207257	0.216290
0.016000	0.226527	0.002511	0.212074	0.189191	0.249410	0.168114	0.206655	0.216892
0.018000	0.225323	0.002511	0.212074	0.188589	0.249410	0.166910	0.206655	0.216290
0.020000	0.225925	0.002511	0.212074	0.188589	0.248808	0.167512	0.206655	0.216892
0.022000	0.225323	0.002511	0.212677	0.189191	0.249410	0.168716	0.206655	0.216892
0.024000	0.226527	0.002511	0.212677	0.189191	0.249410	0.168114	0.206655	0.216290
0.026000	0.226527	0.001909	0.212074	0.189191	0.248206	0.167512	0.206655	0.216290
0.028000	0.225323	0.002511	0.211472	0.187987	0.248808	0.167512	0.206655	0.216290
0.030000	0.225925	0.001909	0.212074	0.189191	0.250012	0.168114	0.207257	0.216290
0.032000	0.227129	0.001909	0.213279	0.189793	0.249410	0.168114	0.206655	0.216290
0.034000	0.225925	0.002511	0.211472	0.189191	0.248206	0.168114	0.207257	0.216290
0.036000	0.225323	0.001909	0.211472	0.187987	0.248206	0.167512	0.206052	0.216290
0.038000	0.225925	0.002511	0.212074	0.188589	0.248808	0.168114	0.206052	0.216892
0.040000	0.226527	0.002511	0.212677	0.189191	0.248808	0.167512	0.206655	0.216290
0.042000	0.225925	0.002511	0.212074	0.189191	0.248808	0.167512	0.207257	0.216290
0.044000	0.225925	0.001909	0.212074	0.187987	0.247604	0.166910	0.206052	0.215687
0.046000	0.224720	0.001909	0.211472	0.188589	0.248808	0.168114	0.206655	0.216290
0.048000	0.226527	0.002511	0.213279	0.189793	0.250012	0.168114	0.206655	0.216892
0.050000	0.226527	0.001909	0.212677	0.188589	0.248206	0.167512	0.206655	0.215687
0.052000	0.225925	0.001909	0.211472	0.189191	0.248808	0.167512	0.206052	0.216290
0.054000	0.225925	0.001909	0.212074	0.188589	0.248808	0.167512	0.206655	0.216892
0.056000	0.225925	0.002511	0.212677	0.189191	0.248808	0.168114	0.206655	0.216290
0.058000	0.226527	0.002511	0.212677	0.189191	0.248808	0.168114	0.206655	0.216892
0.060000	0.225925	0.001909	0.212074	0.188589	0.248808	0.168114	0.206052	0.216290
0.062000	0.224720	0.002511	0.212074	0.188589	0.248206	0.167512	0.206052	0.215687
0.064000	0.225925	0.001909	0.212074	0.189191	0.249410	0.168716	0.206655	0.216892
0.066000	0.227129	0.002511	0.212677	0.189793	0.249410	0.168114	0.206655	0.216892
0.068000	0.225925	0.001909	0.212074	0.188589	0.248808	0.167512	0.206052	0.215085
0.070000	0.225323	0.002511	0.212074	0.188589	0.248808	0.167512	0.206655	0.216892
0.072000	0.226527	0.002511	0.212677	0.188589	0.248808	0.168114	0.207257	0.216892
0.074000	0.226527	0.002511	0.212677	0.189191	0.249410	0.168114	0.206655	0.216892
0.076000	0.226527	0.001909	0.212677	0.188589	0.248808	0.167512	0.206655	0.216892
0.078000	0.225323	0.002511	0.210870	0.188589	0.248808	0.167512	0.206052	0.216290
0.080000	0.225323	0.001909	0.213279	0.189191	0.248808	0.168114	0.207257	0.216892
0.082000	0.226527	0.001909	0.212677	0.189793	0.249410	0.168114	0.206655	0.216892
0.084000	0.226527	0.002511	0.212677	0.189191	0.248808	0.167512	0.206655	0.216892
0.086000	0.225323	0.002511	0.212074	0.187987	0.248808	0.167512	0.206655	0.216892
0.088000	0.225925	0.001909	0.212074	0.189191	0.248808	0.167512	0.206655	0.217494
0.090000	0.226527	0.002511	0.213279	0.190395	0.249410	0.168114	0.207257	0.216892
0.092000	0.226527	0.001909	0.212677	0.189191	0.249410	0.167512	0.207257	0.216290
0.094000	0.225925	0.002511	0.211472	0.188589	0.248808	0.166910	0.206052	0.216290
0.096000	0.224720	0.002511	0.212074	0.188589	0.248206	0.168114	0.206655	0.216290
0.098000	0.225925	0.001909	0.212677	0.189793	0.249410	0.168716	0.207257	0.216892
0.100000	0.226527	0.001909	0.212677	0.189191	0.248808	0.168114	0.206655	0.216290
0.102000	0.225925	0.001909	0.212074	0.188589	0.248808	0.167512	0.206655	0.216290
0.104000	0.224720	0.002511	0.211472	0.188589	0.248808	0.168114	0.206655	0.216290
0.106000	0.225925	0.001909	0.212677	0.189793	0.248808	0.168114	0.206052	0.216892
0.108000	0.225925	0.001909	0.212074	0.189793	0.249410	0.167512	0.207257	0.216892
0.110000	0.225925	0.001909	0.212074	0.187987	0.248808	0.168114	0.206655	0.216290
0.112000	0.224720	0.001909	0.210870	0.188589	0.248206	0.167512	0.206052	0.215687
0.114000	0.225323	0.001909	0.212074	0.188589	0.249410	0.168114	0.206655	0.216892
0.116000	0.226527	0.002511	0.213279	0.189793	0.249410	0.168114	0.206655	0.216892
0.118000	0.225925	0.002511	0.212074	0.188589	0.249410	0.168114	0.206655	0.215687
0.120000	0.225323	0.002511	0.212074	0.188589	0.248808	0.167512	0.206655	0.216290
0.122000	0.225925	0.002511	0.212074	0.189191	0.248808	0.168114	0.206655	0.216892
0.124000	0.226527	0.001909	0.212677	0.189793	0.249410	0.167512	0.206655	0.216290
0.126000	0.226527	0.002511	0.212074	0.189191	0.248808	0.167512	0.206655	0.216290
0.128000	0.225925	0.001909	0.212074	0.188589	0.248206	0.166910	0.205450	0.216290
0.130000	0.225323	0.001909	0.211472	0.188589	0.248808	0.167512	0.207257	0.216290
