06/26/2019
11:19:45 AM

Insert channel info here... 
Insert channel info here... 
Insert channel info here... 
Insert channel info here... 
Insert channel info here... 
Insert channel info here... 
Insert channel info here... 
Insert channel info here... 

Time		   v0		   v1		   v2		   v3		   v4		   v5		   v6		   v7		   y0		   y1		   y2		   y3		   y4		   y5		   y6		   y7 
0.000000	0.424046	0.001909	0.326491	0.269885	0.431273	0.187384	0.292166	0.327093
0.005000	0.235560	0.001909	0.215687	0.194009	0.256637	0.168716	0.209063	0.222914
0.010000	0.236162	0.001909	0.219301	0.194009	0.258443	0.169319	0.211472	0.221709
0.015000	0.234958	0.001909	0.217494	0.192202	0.257239	0.168716	0.210870	0.221709
0.020000	0.234355	0.001909	0.218096	0.192804	0.258443	0.169921	0.211472	0.221709
0.025000	0.236162	0.001909	0.219301	0.194009	0.258443	0.169921	0.211472	0.222312
0.030000	0.235560	0.001909	0.218096	0.193406	0.257239	0.169319	0.211472	0.222312
0.035000	0.234958	0.001909	0.217494	0.192804	0.257239	0.168114	0.211472	0.221709
0.040000	0.234958	0.001909	0.218698	0.193406	0.257841	0.169319	0.211472	0.221709
0.045000	0.235560	0.001909	0.218698	0.193406	0.257841	0.169319	0.211472	0.221709
0.050000	0.234355	0.001909	0.216892	0.192202	0.256637	0.168114	0.212074	0.221709
0.055000	0.234958	0.001909	0.218698	0.193406	0.258443	0.169319	0.211472	0.222312
0.060000	0.235560	0.001909	0.218698	0.192804	0.257239	0.169319	0.210870	0.221107
0.065000	0.234958	0.001909	0.217494	0.192804	0.257239	0.168716	0.210870	0.221107
0.070000	0.233753	0.001909	0.217494	0.192804	0.257239	0.169319	0.211472	0.221709
0.075000	0.235560	0.001909	0.219301	0.194009	0.257841	0.169319	0.211472	0.222312
0.080000	0.234958	0.001909	0.218096	0.192804	0.257239	0.168716	0.210870	0.221709
0.085000	0.234355	0.001909	0.216892	0.192202	0.256637	0.168716	0.210870	0.221709
0.090000	0.234958	0.001909	0.218698	0.193406	0.258443	0.169319	0.210870	0.222312
0.095000	0.235560	0.001909	0.218096	0.193406	0.257841	0.168716	0.211472	0.221709
0.100000	0.234958	0.001909	0.217494	0.192804	0.256637	0.168114	0.210870	0.221709
0.105000	0.234355	0.001909	0.218096	0.192804	0.257239	0.169319	0.211472	0.221709
0.110000	0.235560	0.001909	0.219301	0.193406	0.257841	0.169319	0.211472	0.222312
0.115000	0.234958	0.001909	0.217494	0.192804	0.256637	0.168114	0.210870	0.221709
0.120000	0.234958	0.001909	0.218096	0.192804	0.257841	0.168716	0.210870	0.222312
0.125000	0.236764	0.001909	0.219301	0.193406	0.258443	0.169921	0.211472	0.222312
0.130000	0.235560	0.001909	0.218096	0.193406	0.257841	0.169319	0.211472	0.221709
0.135000	0.234958	0.001909	0.217494	0.192804	0.257239	0.168716	0.210870	0.221107
0.140000	0.236162	0.001909	0.219301	0.194009	0.257841	0.169319	0.211472	0.221709
0.145000	0.236162	0.001909	0.218698	0.192804	0.257239	0.169319	0.210870	0.222312
0.150000	0.234355	0.001909	0.216892	0.192202	0.257239	0.168716	0.210870	0.221107
0.155000	0.234958	0.001909	0.218698	0.193406	0.257841	0.169921	0.211472	0.221709
0.160000	0.234958	0.001909	0.218698	0.193406	0.257841	0.169319	0.212074	0.221709
0.165000	0.234958	0.001909	0.217494	0.192804	0.257841	0.168716	0.211472	0.221709
0.170000	0.234355	0.001909	0.217494	0.192202	0.257841	0.168716	0.211472	0.221709
0.175000	0.235560	0.001909	0.218698	0.193406	0.258443	0.169319	0.211472	0.222312
